UniqueCount	AmbigCount
835	0
0	0
883	0
18	0
0	0
0	0
0	1
0	1
0	1
0	1
3	0
327	8
0	159
0	191
0	183
0	145
0	191
0	0
0	0
0	0
1	2207
0	2207
0	2207
2	2207
1	2207
0	93
2	93
0	0
0	0
0	0
0	0
1	1636
1	1636
0	1636
0	1636
0	4
0	4
118	0
6	1238
0	1238
11	0
2377	0
0	0
2	68
2	68
3	0
1	0
0	41
0	41
195	0
1	0
0	194
5	194
2	194
0	3
0	3
0	949
6	1057
39	1085
0	890
0	890
23	160
0	914
0	0
0	0
13	0
3	0
0	17
0	19
0	19
0	10
0	16
0	19
0	3
0	3
332	0
0	0
0	58
0	288
8	288
164	0
0	154
0	149
0	85
0	146
0	509
0	492
0	510
0	492
20	0
0	1060
0	1060
0	272
0	272
1	92
3	47
0	92
0	47
2	92
270	0
89	188
0	188
0	188
0	0
1161	0
199	194
3	195
0	103
6	103
0	0
366	30
9	30
0	646
0	644
0	643
0	80
24	80
0	80
98	163
0	163
2	0
0	388
0	388
0	327
0	394
0	391
0	158
2	0
1	0
0	108
6	108
329	0
0	0
0	2830
323	2830
0	2826
0	2830
0	2830
0	2826
9	0
37	0
0	68
0	68
0	27
0	39
0	6
1	218
0	218
0	21
1	219
0	216
0	222
0	216
0	205
0	222
2	216
20	0
0	0
0	0
2180	0
0	21
0	21
0	21
7	0
0	0
61	0
0	174
0	635
0	641
0	639
0	165
0	161
0	165
1	640
0	173
0	172
0	166
0	2
0	2
0	1130
17	738
0	1129
0	64
0	58
0	58
0	64
0	66
0	63
0	58
0	64
0	63
0	66
0	66
0	84
0	65
0	64
0	66
0	66
0	84
0	64
0	66
0	66
6	4846
0	4846
0	1
0	1
4	0
0	33
0	52
0	4
1	34
0	34
0	34
0	34
0	34
0	34
0	33
0	33
0	34
0	34
0	36
0	34
0	34
0	52
0	34
0	21
0	34
0	34
0	56
0	56
1510	0
0	0
0	0
0	0
231	0
0	33
0	33
0	33
5	513
0	513
125	208
0	0
0	7
20	7
244	420
0	420
0	420
0	0
0	0
120	0
6	456
0	456
0	0
0	1
8	1138
345	1138
0	1
23	1
0	1
0	13
0	147
2	146
0	145
0	145
0	147
0	140
0	145
0	146
0	0
0	0
1	207
2	372
0	375
154	90
0	372
0	377
0	105
4	106
0	4065
0	4065
0	2
0	2
0	2
0	368
0	368
12008	0
1372	0
0	0
24	0
95	0
84	123
4	123
2	4
0	141
0	141
0	29
277	0
0	0
0	0
0	553
0	872
1	872
3	26
32	1396
0	556
0	872
1	0
0	0
123	0
7	0
154	0
0	1099
31	1099
296	0
0	0
234	0
0	31
0	31
53	34
0	12
0	14
3	647
0	643
4	641
0	301
0	301
0	124
1	124
3	124
0	0
0	0
0	0
0	0
57	0
0	302
0	304
0	299
0	299
0	301
0	301
0	47
3	47
0	581
26	1086
3	1066
0	1074
0	1088
2	302
0	1087
0	303
0	300
0	103
1	103
11	0
4	1140
3	1153
3	1145
1	1152
91	1144
0	0
0	548
29	548
0	0
0	0
0	581
0	581
0	581
1	582
0	581
0	581
0	390
1408	0
0	0
36	0
1	62
0	62
0	2
0	2
0	2
0	10
0	10
0	10
0	10
2	0
133	0
5	0
1	2924
1	2921
0	2931
302	0
1	0
0	0
0	1041
0	1041
0	0
0	0
0	883
0	883
0	884
0	884
0	888
1	888
0	266
1	266
0	264
0	266
0	266
0	266
0	269
0	267
0	266
0	264
0	266
1	1025
0	1025
30	1029
0	1028
37	0
0	0
0	0
0	0
1	0
0	458
1	458
0	2316
1	2316
0	535
0	533
1	533
0	535
1	0
0	1165
0	1172
0	1172
27	0
254	0
191	0
29	0
35	0
136	0
0	381
0	381
0	371
0	176
0	177
0	177
0	177
0	0
325	0
0	1332
2	1332
0	1340
19	1340
0	1336
0	1332
0	1332
0	1332
0	1332
314	0
306	0
0	0
5	1
0	0
0	0
0	0
0	56
0	56
0	807
0	807
35	69
6	41
0	0
0	0
0	578
1	578
0	9
0	101
0	86
0	86
6	0
0	800
18	800
0	737
92	0
2	20
0	20
0	20
4	0
0	31
22	0
36	0
1047	1
470	0
900	0
0	0
0	0
0	564
0	581
0	564
1	581
4	549
0	0
0	0
0	0
0	0
0	0
0	332
0	327
15	327
0	332
0	173
130	173
0	0
2	911
0	911
0	450
1	440
0	446
28	0
13226	0
0	582
285	584
0	578
50	0
0	360
0	381
15	385
0	384
0	385
0	0
80	0
126	1131
0	1131
1	1131
0	0
125	284
0	284
54	0
0	29
0	0
26	0
70	0
3	0
46	0
0	0
0	2
0	2
0	44
27	46
0	44
0	473
180	473
0	0
88	0
0	0
37	11
0	0
0	0
0	0
0	604
1	494
0	603
0	673
2	672
0	664
0	0
0	0
0	214
0	214
0	214
0	214
306	1207
2	1209
4	261
0	99
0	88
0	99
0	99
8	1
983	0
3	0
0	61
14	61
4085	0
4	1105
5	892
0	1011
1	1007
0	1119
0	1127
0	28
2	28
0	811
0	811
0	811
3	811
1	811
0	811
0	0
0	0
0	0
0	5
0	1
0	5
0	5
0	5
0	0
0	0
0	71
0	71
25	0
0	709
56	709
2	0
0	43
0	43
0	1012
0	1012
1	1025
5	1027
0	1021
0	1018
0	1015
0	0
0	0
0	0
0	0
7	7
10	437
3	421
0	437
0	437
0	428
0	428
0	0
5	4
1879	0
0	216
0	216
127	216
0	0
0	0
0	0
1	0
2	37
2	37
1138	0
1	4
0	4
1	0
0	0
2	0
4	0
0	1079
389	1057
1	1076
59	116
1	116
0	0
37	0
0	45
8	45
0	171
0	243
0	171
0	243
143	0
505	0
9	0
5	249
205	252
0	247
0	251
6	464
0	460
0	333
0	464
0	323
0	0
0	532
0	532
1	267
1	267
0	38
0	10
0	8
0	40
0	8
0	8
0	8
0	10
0	10
0	10
0	8
77	2115
0	2115
740	0
96	0
0	0
0	0
58	0
284	0
0	0
0	6189
0	6188
0	6197
0	6179
1	282
0	282
0	0
0	0
1	163
2	163
4354	0
0	0
1666	0
2	0
98	0
1472	0
0	225
0	225
0	105
0	468
0	395
0	456
0	461
0	395
0	278
4	278
0	66
150	66
0	65
1	65
0	0
0	0
167	0
453	0
0	387
27	387
0	0
1	0
0	0
513	0
102	0
0	352
0	559
0	352
1	484
0	352
22	485
0	311
0	353
1	504
0	306
0	295
1	518
0	344
0	551
4	0
2	550
0	550
0	545
34	547
0	549
0	545
0	44
0	44
0	0
0	5
0	12
0	12
0	5
0	5
0	5
0	5
0	12
0	12
0	5
0	5
0	5
3	10
0	10
0	234
0	231
1	234
0	434
0	412
0	434
0	434
0	477
0	777
0	780
6	9
3	780
0	9
0	9
0	2562
0	2785
11	2785
0	87
0	87
0	0
181	0
0	1
0	1
0	0
0	20
0	21
0	21
0	20
0	0
0	24
0	24
0	24
0	23
0	24
0	25
0	24
1	25
501	0
0	0
0	104
0	104
0	177
0	183
36	183
2	0
0	1973
2	1973
0	1973
0	1934
0	0
0	196
0	198
0	183
0	183
0	196
0	198
0	196
0	181
0	21
0	56
0	56
0	56
1	42
0	42
207	0
0	0
33	0
59	33
1	0
0	12
0	12
0	2
0	8692
0	8692
814	0
66	0
0	51
0	51
0	0
0	0
2	10122
60	10014
56	6468
69	6787
0	0
606	0
0	54
0	54
0	54
0	1526
0	1546
0	1526
10	0
48	0
0	0
726	144
0	144
715	0
42	0
13	0
203	0
3	1351
0	1351
6	0
1	0
0	31
0	2
0	3
0	3
0	2
0	3
0	30
0	40
0	37
0	1
0	1
3	0
0	16
0	16
0	0
0	252
2	478
22	478
0	470
1	471
3	471
0	0
0	0
0	5
0	5
0	0
54	0
0	527
1144	0
38	232
208	230
0	232
7835	4
0	8
3	8
0	2
0	2
0	0
0	196
5	196
0	157
0	148
0	153
17	0
2329	0
60	0
0	192
0	192
0	25
0	25
0	0
3	0
88	0
24635	0
0	0
0	1349
0	1351
15	1351
1	1311
12	0
0	57
0	57
0	0
2	524
1	134
0	134
0	0
0	0
0	140
1	132
0	140
0	140
52	140
0	211
0	211
1	152
0	138
43	152
0	482
0	389
0	484
37	0
148	0
0	22
0	22
0	35
0	35
1	0
2	427
0	316
0	434
1361	0
0	1
0	1
0	0
0	0
53	541
0	527
0	550
5	327
0	327
0	317
0	318
0	318
53	17
0	17
0	9
0	9
0	0
306	0
0	303
1	303
0	303
0	303
0	0
0	0
0	0
4134	9
0	0
0	0
96	0
0	0
0	0
0	0
0	0
31	0
0	0
4	10297
0	10297
1	10295
2	4816
0	4816
0	4816
3	4815
0	236
0	200
8	236
1	290
0	290
12	0
185	0
0	6
0	6
2	2
0	2
10	2
0	0
0	0
0	0
1	688
0	689
11	683
0	688
2	688
0	685
1	686
0	686
0	686
0	0
0	0
154	0
0	81
0	81
2	301
0	301
0	79
39	79
0	0
31	0
16	0
0	71
0	71
157	63
18	63
0	2594
0	2594
152	0
338	0
276	7151
0	7151
1	0
40	0
0	160
0	160
0	0
0	13
0	13
0	15
0	15
12	181
0	181
33	13
1	820
10	820
1	0
989	0
0	0
0	0
0	0
3	465
4	465
0	465
0	1
0	1
79	0
3	20
0	20
0	0
0	90
0	300
0	303
0	91
0	1
0	1
16	0
0	0
0	3082
4	3082
14	1059
3	1006
0	1006
0	1080
0	1133
16	494
0	494
98	0
332	0
103	2681
730	0
3	959
3	947
0	963
1	1248
0	1225
0	1248
17	1225
0	0
0	0
326	0
0	748
4	743
0	748
0	733
34808	0
1	144
2	144
7	0
1419	0
0	0
0	0
0	0
117	0
53	0
0	690
0	692
0	691
0	1293
0	1293
0	1290
0	0
0	0
287	0
1305	1484
0	1484
0	4329
129	4329
264	0
748	0
0	21
2	21
0	0
0	0
5376	0
2	229
6	239
0	239
2	0
0	767
10	195
0	195
0	372
0	373
0	371
0	191
0	772
0	372
0	367
0	155
0	155
493	0
1112	0
0	47
0	47
0	47
0	47
0	1
0	1
25	2
0	0
0	458
0	458
0	458
0	167
0	182
1	59
12	182
0	0
46	197
0	197
0	197
0	0
0	198
15	199
0	198
0	197
0	196
0	0
0	1880
0	1870
0	1870
0	1880
0	0
0	0
0	0
16	0
113	0
1	0
253	0
0	83
0	83
0	176
0	183
0	176
1	176
0	148
0	144
0	311
1	176
0	176
0	145
0	177
0	146
0	144
0	178
0	309
0	178
0	176
0	179
0	178
0	219
0	176
0	176
1	145
1	179
0	1473
0	873
0	1473
1	863
7	1475
0	1475
0	1473
0	1473
0	1
0	1
0	1
49	0
1	0
11	0
2	0
0	2259
0	1226
0	2258
0	1225
0	871
0	1219
0	2258
0	2264
0	1219
0	1225
1	1225
0	1219
0	1219
6	1224
0	1219
0	1219
84	0
1	1
0	255
0	61
2	0
0	188
0	188
0	188
0	0
149	0
1033	0
52	0
4	30
0	30
573	0
0	0
0	0
0	0
0	0
0	0
597	0
0	0
0	0
4	389
0	389
206	0
0	185
1	185
156	15
0	123
0	123
0	709
1	713
2	715
0	715
0	0
0	0
44	0
173	0
0	5
0	5
44	334
0	334
0	24
0	24
0	24
0	0
672	0
0	230
0	230
0	230
0	230
293	0
1071	0
0	0
4	0
0	275
3	244
8	273
2	242
219	0
0	36
0	36
0	0
0	288
2	288
1144	0
0	0
0	499
93	499
0	0
0	0
0	0
14	1184
0	1171
0	1184
0	2
0	2
0	2
0	2
0	2
0	19091
0	19091
0	0
0	0
0	952
1	952
0	11
0	12
0	11
1	12
0	0
0	1113
11	1110
0	1113
0	1111
17	1112
2	0
0	13
0	13
0	13
250	2
0	444
0	438
0	456
0	450
2275	0
0	1
0	1
137	0
0	0
2598	0
0	744
97	744
49	731
0	743
6	743
0	833
0	222
0	222
0	82
137	0
0	91
1	91
0	58
0	57
0	58
0	58
0	2
2	78
0	78
0	0
0	134
0	134
0	134
0	0
0	129
0	129
0	128
0	77
79	77
19361	0
0	109
0	110
1	110
0	52
0	110
0	110
0	111
0	85
0	99
0	0
1	0
3	33
0	265
0	19
0	240
0	241
0	238
70	56
0	0
0	371
4	371
0	0
0	0
59	353
0	6930
38	6930
0	3340
1	3340
15	0
0	0
0	399
0	399
0	399
36	403
0	402
0	399
453	0
2	0
1964	0
1	0
0	3194
7	3194
12	99
0	99
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	734
69	734
0	350
0	350
35	0
0	0
2	725
22	725
211	303
0	303
0	494
0	496
0	494
0	498
0	498
8	0
1	0
0	0
1	0
0	1853
1	1828
7	1807
0	1764
1	1822
2	74
0	74
0	916
5	916
7	916
180	0
3	14
0	14
0	651
31	651
0	0
0	4
6	4
0	80
6	94
0	94
0	158
14	158
3	152
0	0
0	44
0	44
0	1
0	1
6	90
0	50
0	90
0	68
0	0
0	254
0	253
0	253
0	49
0	0
0	0
0	0
200	0
0	0
0	82
24	82
0	0
0	7
0	7
0	7
0	0
1	281
1	281
0	164
1	164
0	73
0	73
0	0
0	0
0	0
0	0
0	24795
0	24858
235	0
1	0
0	0
0	4
0	3
0	2
0	109
0	109
0	108
0	109
0	106
0	108
2	207
0	207
88	0
0	1321
0	1320
56	1320
153	0
178	0
0	2
0	2
0	1
0	1
143	0
0	72
53	72
0	23
0	0
127	406
0	406
0	433
0	433
1	433
0	13
0	13
0	13
0	13
0	1
0	1
29	0
0	0
0	258
0	213
0	0
1	0
0	0
0	1
0	0
0	1
0	0
75	1063
0	1063
17	19
0	19
5	2829
1	2839
0	2840
387	0
584	0
0	912
0	246
0	247
1	240
297	247
1	0
3	184
0	184
0	11
0	11
0	11
0	11
0	11
0	26
0	26
0	26
154	134
1	82
0	131
0	127
0	9
0	10
0	9
2	36
0	42
0	35
0	42
151	0
0	68
0	100
0	100
0	305
29	305
0	305
7850	0
0	0
131	45
0	45
0	45
22	0
2	0
1	840
0	852
0	282
0	260
0	870
1	840
1	260
0	174
0	263
15	0
0	0
0	0
0	0
2156	0
0	376
0	472
0	376
0	472
2	0
0	18801
0	18801
2	18800
0	231
0	231
222	0
18	0
0	0
0	0
3	13684
4	13688
1	13686
0	13683
1	13687
0	0
2735	0
0	251
0	57
13	8
3	1427
20	1427
1	3341
0	3341
0	3341
8	561
1	561
0	604
0	605
0	605
6	604
15	0
0	193
0	196
0	196
3	218
0	218
0	200
8	200
36	183
99	0
2	288
0	294
2	282
0	281
0	282
0	281
0	288
68	0
189	0
0	6
0	6
0	0
1	0
0	28
0	28
0	5
0	19
0	19
0	7
167	0
0	370
63	370
0	0
0	0
0	0
0	0
0	2
0	2
2	831
0	831
0	0
74	0
0	2
0	2
0	1311
5	1311
16	132
2	132
50	178
0	178
1426	0
2	0
0	0
0	1554
0	1554
0	7
0	12
179	12
0	0
0	0
63	0
0	233
0	233
3	266
0	157
0	266
0	266
0	0
0	0
0	0
541	0
0	50
0	50
0	50
0	50
0	0
0	0
0	0
121	45
0	1
0	1
0	0
271	0
0	18
0	20
0	20
0	21
0	15
0	16
0	19
0	20
0	1158
0	1158
0	0
0	0
0	0
1	96
0	96
0	96
368	0
0	134
17	123
694	134
1	123
3	5
0	5
0	0
149	0
20	1296
71	2447
0	0
169	0
0	0
0	0
3184	0
280	18
0	18
9	96
0	95
0	685
15	685
0	367
14	367
157	0
3	959
17	959
0	68
1	68
0	80
1	80
808	3300
0	3300
0	651
0	651
0	651
1	651
11	449
0	449
0	449
0	0
0	0
0	270903
2	0
0	1794
4	1779
2	1773
27	1795
29	2743
0	2743
326	0
0	14154
0	1022
0	23
0	4
0	3
0	23
2734	0
0	92
1	89
0	92
0	92
0	92
14	317
0	317
0	18
49	18
10	0
0	81
0	257
3	257
0	257
1278	580
0	219
0	580
0	107
7	107
0	400
0	97
70	400
0	435
3	435
73	0
0	299
1	298
0	299
0	277
0	271
0	277
0	324
0	326
0	235
0	281
0	263
0	261
0	53
5	53
0	90
25	90
0	0
253	0
0	0
1	35
482	0
0	74
77	74
0	74
6765	0
11	874
36	874
0	0
0	144
0	143
0	139
0	135
0	138
0	138
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2971	0
126	0
0	11
0	11
206	0
0	0
0	237
0	211
0	237
0	237
0	7819
19	7819
0	7819
0	953
0	950
0	952
0	948
0	953
0	950
0	950
0	953
0	952
0	0
0	0
1	0
0	37
1	37
0	1
0	1
0	1
0	1
0	1
0	1
31	1
1446	0
0	0
0	2
0	2
0	12
0	12
6	12
928	0
122	0
175	0
1	5
0	5
0	4
0	5616
0	5464
24	5616
17	309
0	309
473	0
136	0
0	1437
0	1439
0	1437
0	1441
0	1439
11	135
0	135
0	2
0	2265
0	2267
22	2267
2369	0
0	1
2	1
0	4
0	3
0	236
0	225
0	232
0	26
0	26
0	239
0	232
4	0
398	0
0	5
0	4
0	2
0	2
5	23
0	705
3	705
0	0
0	0
0	8
0	8
151	0
2	2492
6	2490
0	2492
0	2490
0	2490
0	3253
395	3253
1	3253
0	0
0	0
0	0
338	0
0	218
0	218
311	0
0	11
0	11
0	11
0	11
0	0
4799	0
0	18
0	18
103	0
0	383
34	384
0	383
0	0
0	0
253	0
0	149
0	149
1	148
191	0
0	81
6	81
0	1
0	107
4	107
8475	0
0	453
0	453
0	499
0	492
0	499
1	293
0	206
0	206
7	0
0	0
0	0
0	138
0	138
0	222
0	217
0	221
54	222
0	0
479	0
0	2443
0	2290
0	2462
0	2292
0	2294
37	2464
0	2750
0	2750
2	2752
0	2750
0	2748
117	0
0	663
2	411
0	672
2	664
6	0
0	430
0	441
0	437
0	1
0	1
0	2
0	1
0	1
0	2
0	2
0	251
1	251
0	1
0	1
0	0
0	0
0	193
4	193
0	0
0	0
0	0
0	0
0	73
0	79
0	66
0	80
0	73
0	67
74	0
0	0
23	0
3	791
9	791
0	0
0	213
0	213
1	211
0	0
15	0
0	39
0	39
0	267
0	267
21	267
38	6121
0	6121
0	0
0	428
12	428
1	18
0	18
0	18
63	4692
2072	0
1	66
0	66
1	0
100	0
1	6
2	6
4	6
36	0
0	10
4	10
0	46
0	40
0	40
0	40
0	40
8	46
0	0
433	8
0	0
0	1
0	1
0	1
0	1
0	195
0	201
0	86
0	201
0	195
0	184
70	195
0	184
0	184
0	241
0	241
0	241
0	1329
45	1329
8	164
0	164
0	476
0	476
0	137
0	137
0	137
0	9
0	9
0	534
0	523
0	514
0	548
258	0
17	0
0	0
0	0
34	0
194	0
0	686
0	686
6	682
18	684
0	0
0	543
0	543
0	422
38	422
0	0
145	0
0	207
3	207
13	22
0	22
102	0
2597	0
6	0
0	0
0	2
0	6
0	6
0	0
1	63
0	20
1	63
0	29
84	41
226	0
0	2
0	167
0	167
0	167
0	0
3	332
0	332
0	0
0	0
0	0
0	0
4	3
0	3
0	91
2	91
6	4
0	3
0	4
1	55
0	55
0	0
0	139
3	139
302	0
0	23
0	23
0	23
0	20
1	23
23	0
43	76
1	76
17	0
0	32
0	32
0	32
0	0
234	0
174	0
0	0
0	188
1	188
0	0
1889	0
123	0
5	1
232	0
0	1
0	1
22	0
0	0
0	39
0	39
0	14
0	14
0	0
0	0
18	1837
140	1837
65	0
148	0
3	0
45	0
0	0
0	0
0	0
1	143
0	141
0	141
0	141
0	143
0	143
62	0
0	2
1	0
0	67
2	67
0	1678
150	0
79	0
142	1
137	0
0	319
0	318
9	319
344	0
0	0
1	2572
1	2674
12	2674
2	2673
58	0
0	735
98	735
1	0
0	2
0	0
383	0
0	292
0	292
0	292
0	292
0	292
0	291
0	292
0	0
32	126
0	126
0	126
23	0
1	0
0	0
1248	0
0	1
0	1
0	17
4	17
0	1770
0	1735
0	1741
0	1764
0	1730
0	1757
0	1740
0	1771
0	1734
0	1741
0	1744
0	1741
0	935
56	1764
0	1738
0	1740
1	1714
0	1768
0	1737
0	1740
5	1767
0	1767
0	54
121	307
0	307
0	54
0	0
0	0
0	0
0	114
0	113
4	115
0	382
1	382
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	45
0	40
0	35
0	40
0	1
0	35
0	40
0	1
0	49
0	49
0	0
0	0
399	0
0	0
0	1
2	1
0	104
20	152
7	146
0	363
3	363
0	11
11	64
0	64
0	0
4	0
52	17275
186	17373
0	17373
0	17373
0	0
6	385
38	385
0	385
9012	0
4	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
343	0
21	0
0	0
0	0
0	15
0	15
0	15
0	128
0	128
1	0
0	22
0	22
0	33
2	33
2	340
0	340
0	107
0	107
0	1
0	1
1	0
0	0
0	0
0	0
6691	0
0	13
0	13
0	13
0	0
0	0
0	260
25	260
0	760
26	760
3	759
3	760
0	760
332	0
0	0
0	0
510	743
0	743
901	0
0	1591
15	1591
1692	0
327	0
0	9
0	9
0	9
20	615
2	615
2	14
0	14
0	14
0	14
7	192
1	193
0	193
0	191
0	193
0	14
0	14
0	14
0	14
321	0
2	0
0	0
0	0
212	0
413	0
0	145
1	145
0	145
0	145
0	145
0	145
10	1009
3	1064
0	1063
0	1064
0	215
249	215
2	0
1	0
0	59
92	59
0	66
335	67
0	67
3308	0
192	0
482	0
405	0
482	1
1	0
0	141
0	141
0	127
118	127
88	0
0	159
1	159
0	698
0	698
0	68
1	66
0	68
0	0
10	7
0	8
56	0
256	0
0	103
183	103
0	99
0	103
4	0
0	113
0	116
0	113
0	116
0	0
1	0
0	182
0	324
0	313
0	1223
0	1278
0	1234
2	324
1	280
0	155
2	155
0	155
0	128
0	177
0	261
0	261
0	128
0	122
0	122
0	185
219	320
0	320
34	0
0	0
0	32
0	32
0	29
0	19
0	29
0	32
0	246
0	235
0	252
0	254
0	254
47	0
0	31
0	31
0	31
0	31
54	1907
1	1907
56	0
0	1
0	1
1714	0
0	2236
0	2236
0	0
117	0
1	0
18	209
0	209
16	0
46	280
816	0
0	0
0	72
7	6
0	72
1	6
0	69
0	42
1	0
1	0
0	1947
23	1947
1055	0
0	930
0	930
0	930
3	163
0	163
0	102
20	102
0	113
0	115
0	104
0	104
0	113
0	106
0	104
0	115
0	113
7	113
0	113
0	106
0	0
0	0
0	107
0	107
3	0
2	2
22	139
