UniqueCount	AmbigCount
0	16
24	16
242	731
0	731
0	724
0	0
0	0
207	10
67	1857
0	1857
0	0
1	1
1	751
243	751
3	23
39	23
0	21
0	84
0	246
4	245
0	243
0	244
2	247
0	225
0	243
0	245
0	5
0	5
1	305
0	434
0	431
9	278
0	437
0	431
0	156
8	204
0	4789
0	4789
0	0
0	0
0	0
1	968
0	968
2632	0
889	0
0	0
45	0
78	0
33	189
3	189
3	8
0	153
0	153
1	79
238	50
0	0
0	0
0	611
0	970
4	971
13	142
35	1401
0	615
0	978
4	0
0	0
139	0
7	0
167	0
0	509
4	509
48	37
1	0
192	0
0	96
0	96
85	101
1	59
0	74
6	648
0	643
17	637
0	370
0	367
0	301
2	289
12	301
0	1
0	1
0	0
0	0
63	0
0	308
0	322
0	304
1	315
0	318
0	316
0	68
1	68
0	1344
136	1830
3	1815
0	1824
0	1832
5	899
0	1832
2	904
1	901
0	220
6	220
8	0
2	875
6	937
3	924
1	933
25	920
0	0
0	881
13	881
0	0
0	0
0	636
0	636
0	636
1	636
0	636
0	636
0	560
852	0
0	0
37	0
1	142
6	142
0	0
0	0
0	0
0	9
0	9
0	9
0	9
0	5
157	0
4	0
7	3630
10	3604
0	3649
316	0
0	0
0	0
0	5281
0	5281
0	0
3	0
0	975
0	976
0	975
3	975
3	978
1	979
0	341
9	340
0	334
0	342
0	342
0	342
0	348
0	328
1	342
0	322
0	343
2	655
0	660
8	671
0	665
54	0
0	0
0	9
0	9
2	0
2	403
1	403
0	2906
23	2906
1	1059
0	1063
3	1063
8	1059
10	0
0	1622
0	1656
0	1656
15	0
294	0
218	4
38	0
29	0
143	0
0	411
9	411
0	362
0	190
0	189
0	189
0	191
2	0
373	0
4	1258
5	1260
1	1293
39	1297
0	1273
0	1256
0	1256
0	1256
1	1260
342	75
222	0
1	0
7	2
0	0
0	0
1	0
0	49
0	49
0	1314
0	1303
119	308
7	245
0	0
0	0
0	722
6	722
0	15
3	96
0	0
0	0
4	0
0	902
25	902
0	820
138	0
0	2
0	2
0	2
28	0
0	109
12	0
51	0
1518	37
482	3
1338	84
0	0
0	0
0	1013
1	1020
0	1014
2	1020
37	981
0	5
0	5
0	5
0	5
0	0
0	260
0	257
19	259
0	260
0	191
56	191
0	0
21	1020
0	1020
0	450
0	433
1	439
34	0
3878	0
1	978
161	995
0	965
41	0
4	474
0	510
6	529
0	526
0	529
1	0
92	0
59	1014
0	1013
5	1013
1	0
30	370
0	331
74	0
0	47
0	0
45	2
75	0
0	5
51	0
0	0
0	1
0	1
0	118
0	224
0	118
0	457
149	457
0	0
104	16
0	0
62	37
1	0
0	1
0	1
0	547
1	458
0	537
0	279
4	279
0	224
0	0
0	0
6	679
1	679
2	679
0	679
205	643
0	626
5	362
0	87
0	82
0	87
1	87
10	0
1264	0
5	0
0	76
16	81
2686	0
13	2147
3	1703
0	1509
11	1669
0	2225
0	2086
0	35
2	35
7	1531
0	1442
0	1421
2	1420
1	1418
0	1422
0	0
0	0
0	0
0	6
0	3
0	6
0	6
0	6
0	0
0	0
0	77
0	77
11	0
0	1942
80	1942
1	0
0	133
0	133
0	909
0	905
3	940
5	941
2	935
0	934
0	906
0	0
0	0
0	0
0	0
13	3
36	610
6	548
0	609
0	610
0	565
0	565
0	0
1	7
3168	68
0	432
4	429
113	433
0	0
0	0
2	0
2	0
0	52
2	52
1597	0
1	5
0	5
0	0
1	0
0	0
2	0
0	1375
289	1326
1	1366
24	249
0	242
1	0
76	27
0	105
7	105
0	320
0	379
0	321
0	377
46	0
537	30
27	0
13	387
110	394
0	385
1	394
5	1532
5	1471
0	1343
0	1532
0	1394
2	0
0	499
3	499
2	385
4	385
0	50
0	20
0	19
0	50
0	19
0	19
0	19
0	19
0	20
0	19
0	19
17	638
0	638
925	0
121	0
5	0
7	0
49	0
475	0
4	0
0	7569
0	7504
0	7584
0	7489
0	372
0	372
0	0
5	2
0	225
1	225
2901	0
1	0
1020	0
1	0
101	0
1392	0
0	327
0	327
1	237
0	703
0	521
0	686
0	693
0	505
3	568
9	568
1	444
373	444
2	444
12	444
0	10
0	10
184	6
420	0
0	451
36	451
0	0
6	3
0	3
440	0
133	0
0	696
0	844
0	697
0	699
0	692
25	751
0	595
0	695
2	723
0	639
0	530
5	742
0	676
0	823
10	0
1	309
0	309
0	304
7	306
0	307
0	305
0	31
1	31
0	0
0	11
0	17
0	17
0	11
0	11
0	11
0	11
0	17
0	17
0	11
0	11
0	11
6	45
0	45
0	194
4	191
0	195
0	635
0	596
6	637
0	634
0	991
1	1247
0	1258
15	35
2	1258
2	21
0	21
0	2666
0	2822
9	2832
3	189
0	189
0	0
269	0
0	3
0	3
0	0
0	35
0	37
0	37
0	36
0	0
0	42
0	43
0	42
0	42
0	42
0	43
1	42
0	43
630	0
3	0
0	111
6	111
0	306
0	321
31	321
0	0
0	1522
18	1522
0	1521
2	1441
0	0
0	251
0	252
0	223
0	223
0	251
0	252
0	251
0	222
0	28
0	54
0	54
0	54
1	39
0	39
153	3
0	0
68	0
30	9
0	0
0	27
0	27
0	11
4	2391
0	2391
1089	0
47	0
0	20
0	20
0	1
2	1
3	9297
32	9182
35	6492
52	6772
0	0
836	0
1	132
0	132
0	132
2	1543
0	1608
2	1543
10	0
200	0
0	0
554	336
0	336
1038	0
68	1
17	0
395	0
4	1351
0	1350
2	0
0	0
0	88
0	23
0	26
0	28
0	27
0	28
0	88
0	101
0	81
0	0
0	0
1	0
0	11
0	11
10	0
0	298
2	649
35	649
1	518
2	526
6	526
0	0
0	0
0	0
0	0
0	0
40	0
0	779
1683	0
67	268
138	267
0	268
3157	0
0	41
0	41
0	1
0	1
0	0
0	200
17	200
0	152
0	142
0	149
57	0
2525	0
93	0
0	181
0	181
0	61
0	61
0	0
3	0
92	0
1399	0
0	0
0	1213
1	1217
24	1217
2	1147
14	0
0	81
1	81
0	0
16	529
9	140
0	140
0	1
0	1
0	361
1	331
0	361
0	359
25	361
0	353
0	353
15	448
0	432
0	527
0	1012
0	979
1	1018
26	0
251	5
0	4
0	4
0	14
0	14
0	0
3	578
0	470
0	588
542	0
0	0
0	0
0	0
0	0
16	564
0	516
0	538
8	371
0	372
0	344
0	346
0	347
33	25
0	25
0	47
0	47
0	0
437	0
0	488
3	488
0	486
0	488
0	1
0	1
0	1
21232	200
0	0
3	0
226	0
0	7
10	7
0	0
0	0
27	0
0	0
6	15972
0	15972
58	15955
3	5691
11	5698
130	5691
6	5678
0	280
0	243
15	280
2	271
0	271
12	0
96	0
0	0
0	0
1	2
0	2
5	2
0	0
0	0
0	0
0	700
0	700
39	691
0	701
1	701
0	698
2	698
0	697
0	697
0	0
0	0
302	0
6	177
0	180
3	306
0	305
0	226
34	226
0	1
43	0
23	0
0	68
1	68
341	302
43	302
8	3022
0	3022
171	3
498	0
106	2301
0	2301
1	0
38	0
1	166
0	166
49	0
0	26
0	26
0	13
0	13
47	257
0	261
12	35
2	993
41	993
0	0
941	15
0	0
0	15
0	15
11	518
14	518
2	518
0	0
0	0
92	0
1	16
0	16
0	0
1	420
0	616
0	633
0	436
0	2
0	2
17	0
0	0
0	1678
4	1678
42	1439
14	1413
14	1404
3	1555
1	1591
8	552
0	552
75	0
316	0
203	1507
566	0
5	923
11	933
0	938
4	1173
3	1087
1	1173
47	1089
0	0
0	0
10	0
0	669
8	665
0	669
0	647
14173	0
3	192
3	192
0	0
1546	0
0	1
0	1
0	1
171	0
17	0
0	832
0	834
1	829
1	1469
0	1474
0	1457
0	1
0	0
420	0
614	1816
0	1816
0	1545
39	1545
386	15
798	0
0	7
1	7
0	0
0	0
4571	0
2	185
6	199
0	199
0	0
0	1081
17	576
0	573
0	910
0	908
3	904
0	557
0	1095
0	903
0	880
0	193
0	193
339	0
494	0
0	65
0	65
0	65
0	65
0	1
0	1
25	5
0	0
0	589
0	589
0	587
0	331
0	363
3	187
8	363
0	0
2	431
0	331
0	337
0	0
0	193
19	194
0	200
0	191
2	197
0	0
0	2909
0	2933
0	2933
0	2909
0	3
0	3
0	3
20	0
89	0
2	0
229	0
1	11
0	11
0	107
0	109
0	108
0	108
0	87
0	78
0	174
0	107
0	114
0	84
0	113
0	87
0	79
0	112
0	176
0	111
0	109
0	117
0	111
0	125
0	112
0	111
1	79
0	111
0	1785
3	1373
0	1779
4	1346
7	1784
3	1783
3	1778
0	1777
1	0
0	0
0	0
75	0
0	0
0	0
10	0
0	1766
0	1211
0	1781
0	1226
15	1067
0	1227
0	1781
0	1776
0	1227
0	1226
1	1210
0	1223
0	1227
13	1211
0	1227
0	1227
91	2
4	45
0	447
0	259
3	0
0	233
0	232
0	233
0	0
174	0
1102	0
15	0
49	188
0	188
411	0
0	0
1	0
0	0
0	0
0	0
588	0
2	0
6	0
39	1392
1	1392
184	0
3	237
0	237
281	46
0	179
0	179
0	322
3	328
2	329
0	329
0	0
0	0
31	0
335	0
0	16
0	16
44	880
0	880
0	46
0	44
1	46
0	0
424	9
0	591
0	604
0	597
0	601
47	0
660	0
0	0
10	0
0	256
0	214
7	252
0	208
361	19
0	56
0	56
0	3
0	184
0	300
3	0
0	0
0	459
57	459
0	0
0	0
0	0
7	1408
0	1331
0	1408
0	0
0	0
0	0
0	0
0	0
5	23295
0	23295
0	0
0	0
0	1049
22	1049
0	6
0	6
0	6
1	10
0	6
0	971
13	962
1	971
0	965
26	966
1	0
0	11
0	11
0	11
133	165
0	588
0	582
0	613
0	607
935	0
0	0
0	0
202	3
0	0
2728	27
3	749
22	751
46	737
0	751
19	749
0	742
0	176
0	179
0	122
241	0
0	0
0	0
1	43
0	43
1	43
1	43
0	3
0	67
2	67
0	0
0	129
0	129
2	129
1	0
0	170
0	170
0	167
1	73
14	73
6875	0
0	360
0	366
16	366
0	127
0	367
0	367
0	366
0	227
0	333
0	0
5	0
22	110
2	317
3	68
0	260
0	261
0	253
76	160
21	0
0	424
2	424
1	0
0	0
22	246
0	4229
75	4229
0	2885
3	2885
38	0
1	0
0	577
0	575
2	577
97	590
3	588
0	574
590	0
0	1
2761	0
1	0
4	3836
42	3836
3	136
0	136
76	0
0	0
0	1
1	1
0	5
0	3
0	3
0	1
0	2
0	4
0	3
0	0
0	1
0	1
12	859
151	859
4	460
1	460
37	8
0	0
5	451
18	451
333	945
1	945
0	590
0	598
2	590
0	604
1	604
21	0
0	0
0	0
0	0
0	5939
1	5556
38	5761
1	5647
17	5556
1	69
0	69
10	1632
22	1632
8	1711
272	0
1	11
1	11
0	875
3	889
0	0
0	13
2	13
0	183
3	204
0	200
0	236
18	232
3	225
0	0
0	72
1	72
0	0
0	0
4	44
0	28
0	45
0	39
0	0
0	341
0	327
0	321
0	181
0	0
0	0
0	0
319	0
0	0
0	113
18	113
0	0
0	12
0	12
0	12
0	0
1	509
6	509
0	170
0	170
0	104
0	104
0	0
0	4
0	4
0	4
0	11474
0	11555
236	15
5	0
0	0
0	1
0	0
0	3
0	99
0	98
0	93
0	99
0	92
0	93
9	164
0	164
90	0
0	722
0	722
80	720
194	11
262	0
1	7
0	7
0	1
0	1
62	84
0	134
41	134
0	67
0	0
22	207
0	207
0	854
1	859
1	860
0	5
0	5
0	5
0	5
0	2
2	2
39	105
1	0
0	278
0	198
0	0
0	0
0	0
0	1
0	0
0	1
0	0
66	1262
0	1262
0	44
0	27
3	1661
6	1666
0	1666
551	0
423	7
0	1319
2	517
1	512
0	494
233	522
0	0
7	253
0	253
0	63
0	63
0	63
0	63
0	63
0	7
0	7
0	8
175	323
1	215
0	319
0	311
2	7
0	10
0	7
0	42
1	45
0	42
1	45
61	1
0	79
0	99
0	98
3	537
29	537
2	537
3314	0
2	0
59	445
0	88
0	88
31	0
9	0
0	992
1	1029
0	520
1	449
0	1078
0	991
0	326
0	275
0	332
15	0
1	0
0	0
0	0
540	0
0	708
0	748
0	709
0	745
1	0
0	23347
1	23347
2	22902
1	234
0	234
206	3
50	0
0	1
0	1
8	16960
0	17094
7	16964
0	16921
5	17093
0	0
1247	0
0	425
0	237
8	15
2	259
4	259
6	2931
0	2921
0	2931
12	624
6	624
0	678
1	698
0	698
6	678
57	0
0	233
0	253
0	251
1	244
0	249
1	233
7	235
10	215
25	0
3	322
0	329
1	168
2	164
1	168
0	164
0	175
120	0
166	2
0	6
0	9
0	0
0	0
1	54
0	53
0	12
0	10
0	10
0	0
280	0
0	194
6	194
0	1
0	0
0	1
0	0
0	0
0	0
9	1595
0	1595
0	0
127	1
0	5
0	5
6	1923
15	1923
10	101
10	101
17	220
0	210
597	120
4	0
0	0
33	1683
0	1683
0	43
0	75
279	75
0	1
0	1
2496	0
1	290
2	290
6	547
0	474
0	550
0	546
0	0
0	0
0	0
287	0
0	86
1	86
0	86
0	86
0	0
0	0
0	0
118	32
5	7
0	7
0	0
59	233
0	7
0	8
0	9
0	11
0	9
0	11
0	8
0	8
1	1111
0	1111
0	1
0	1
0	1
2	168
2	168
0	168
326	0
0	645
100	600
904	645
0	600
3	9
0	9
0	0
213	6
29	2483
91	3808
2	0
174	0
0	0
1	0
3179	0
305	122
0	122
15	367
0	108
0	1048
27	1048
0	337
14	337
331	0
0	603
3	603
0	73
1	73
0	163
5	163
214	3985
0	3985
0	758
0	758
1	758
9	758
14	320
0	319
1	320
8	0
0	0
0	133731
0	0
0	926
5	874
4	870
22	942
26	2581
0	2581
416	0
0	4890
0	1168
0	49
0	13
0	12
1	49
2719	0
0	93
0	87
1	94
0	94
1	93
27	418
0	418
0	82
31	224
9	0
0	131
0	302
13	303
0	303
889	1208
0	574
0	1208
0	160
7	160
0	1086
0	625
39	1086
0	209
0	213
117	0
1	375
0	376
0	376
0	606
0	578
0	616
0	661
0	684
1	516
0	458
0	537
4	540
1	67
7	67
0	144
69	144
0	0
287	0
0	0
1	51
451	0
0	215
85	215
0	215
7764	0
50	1449
19	1449
0	0
0	282
0	267
0	263
1	233
0	258
0	248
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6261	0
213	0
0	17
1	17
242	35
0	0
0	452
2	351
0	452
0	451
0	7383
12	7393
0	7383
0	935
0	945
0	946
0	937
0	942
0	938
0	947
0	944
0	937
0	0
0	0
0	0
0	23
6	23
0	25
0	25
0	25
0	24
0	25
0	25
30	25
1420	0
1	1
0	13
0	14
0	140
0	140
1	151
960	0
89	0
130	0
0	9
0	9
0	6
0	3259
0	3045
9	3259
11	374
0	374
482	8
161	35
0	1919
0	1923
1	1923
7	1945
3	1943
3	329
0	329
36	90
17	1607
0	1691
15	1691
928	0
0	0
1	0
0	25
0	25
6	338
1	305
0	308
4	114
0	114
0	338
0	334
3	0
540	0
0	26
0	12
0	2
0	2
19	47
1	726
11	726
239	56
0	2
0	10
0	10
181	14
0	4500
29	4483
2	4500
0	4484
4	4484
3	2748
329	2749
9	2749
0	1
0	1
3	0
439	0
0	258
0	230
304	0
0	4
0	4
0	4
0	4
1	0
3891	0
1	29
0	29
60	60
0	426
19	562
0	423
0	0
0	0
397	0
0	253
0	253
2	248
373	0
0	56
4	56
2	33
0	23
0	23
5625	0
0	474
0	474
0	452
0	431
4	452
1	322
3	308
0	308
44	30
0	0
0	0
0	162
0	162
0	234
1	232
0	230
38	234
0	0
71	0
3	2084
0	1914
1	2097
2	1926
0	1932
45	2103
0	3932
0	3932
13	3998
0	3990
1	3923
109	1
0	733
1	576
0	752
2	731
0	0
0	588
6	606
20	581
0	5
0	3
0	0
0	2
0	5
0	1
0	3
1	245
7	245
0	5
0	5
1	0
0	0
3	203
3	203
0	0
0	0
0	0
0	0
0	184
0	188
0	197
0	189
0	131
0	198
48	0
0	0
7	4
0	564
25	564
0	0
0	234
0	238
0	236
0	0
34	0
0	75
0	75
0	323
0	322
28	323
15	2684
0	2614
0	0
0	708
0	708
0	5
0	5
0	5
53	2130
1177	0
0	86
6	86
0	0
310	0
2	13
4	14
0	14
38	0
0	18
4	12
1	58
0	54
0	53
0	53
1	53
3	58
0	0
538	53
0	0
0	8
1	8
0	8
0	8
0	267
0	276
0	140
0	275
0	267
0	253
34	268
0	253
0	254
0	292
1	290
0	292
0	1310
23	1310
2	173
0	165
0	904
1	904
6	517
0	517
0	517
0	18
0	18
1	569
0	579
0	564
0	605
309	0
3	0
0	0
0	0
15	0
235	0
0	892
0	887
15	874
42	882
0	0
0	471
1	471
0	392
45	393
0	0
147	0
0	258
0	258
10	85
0	85
158	0
2361	0
4	7
0	7
0	2
0	10
0	10
1	0
0	98
0	45
2	98
0	37
86	60
161	0
0	15
0	277
0	276
0	277
1	0
2	169
0	169
12	8
3	0
0	0
0	0
2	8
0	8
0	111
4	111
4	12
0	10
0	12
0	70
0	66
0	0
0	136
1	135
271	0
0	20
0	20
0	20
0	17
1	20
22	0
19	46
4	46
37	0
0	113
0	113
0	113
0	0
277	23
344	0
4	0
0	144
3	144
1	0
2405	0
323	0
2	5
382	0
0	0
0	0
57	0
0	0
0	79
0	79
0	10
0	10
0	1
1	1
16	1784
209	1784
43	4
99	141
0	0
102	0
0	1
1	1
0	1
1	214
0	210
0	210
0	210
0	214
0	212
72	0
0	3
6	0
0	45
1	45
2	2514
191	0
101	0
117	14
203	5
0	410
0	407
15	409
300	0
1	0
2	4437
2	4815
52	4807
41	4814
43	0
0	978
34	1003
0	0
0	3
0	0
332	51
0	1372
0	1380
0	1380
1	1369
0	1377
1	1373
0	1363
0	0
61	403
4	403
0	400
28	0
0	0
0	0
1259	0
0	17
0	8
0	70
0	82
0	3371
0	3296
0	3311
0	3378
0	3283
0	3362
0	3284
0	3379
0	3308
0	3322
0	3330
0	3292
0	2756
240	3364
0	3304
0	3321
5	3273
0	3371
0	3314
0	3320
6	3360
0	3363
0	272
60	685
0	686
0	272
0	0
0	0
0	0
0	126
1	124
11	130
0	399
1	399
5	27
1	17
0	17
0	17
7	0
0	2
0	2
0	74
0	60
0	55
0	60
0	0
0	55
0	69
0	0
0	67
0	76
0	0
0	0
1306	0
1	0
0	0
2	0
0	154
1	178
3	154
0	243
2	243
0	43
2	97
0	95
0	0
1	0
76	23040
150	23466
0	23466
0	23466
0	0
5	411
33	416
0	416
11463	0
19	0
0	4
0	5
0	4
0	0
0	0
0	3
0	3
477	0
17	0
0	0
0	0
0	57
0	55
0	55
1	202
0	201
3	0
0	63
0	63
1	27
6	27
25	1098
0	1098
0	223
0	224
0	0
0	0
9	0
0	0
0	12
0	14
4100	0
0	49
1	50
0	50
0	0
0	0
0	706
13	706
0	868
83	868
1	868
19	868
3	868
281	0
0	3
0	2
460	814
0	814
986	0
22	1223
9	1257
883	0
261	0
0	12
0	12
0	12
61	786
2	786
4	40
1	39
1	38
0	39
6	314
2	318
0	317
0	313
1	317
0	63
0	62
0	61
0	62
328	0
0	0
0	0
5	0
268	5
85	325
0	298
2	298
0	298
0	298
0	298
0	298
17	1182
12	1382
1	1395
0	1394
0	505
184	505
4	0
0	0
0	83
0	232
0	306
527	321
0	321
1892	1
258	1
581	165
512	8
250	33
2	0
0	119
0	120
0	312
91	312
3	0
1	222
0	222
0	440
0	440
0	139
0	138
0	139
0	0
8	30
0	31
111	0
231	0
0	265
117	265
0	256
2	258
20	0
0	125
0	128
0	126
0	128
1	0
4	0
0	358
0	469
0	413
0	1063
0	1226
0	1122
2	466
1	357
0	148
7	148
0	148
0	245
0	372
0	468
0	463
0	243
0	282
0	279
0	422
160	634
0	634
72	0
0	0
0	22
1	22
0	19
0	10
0	19
1	22
0	279
0	243
1	284
0	289
0	292
59	0
0	83
4	83
0	83
0	83
184	1670
0	1670
69	1
0	0
0	0
1329	0
0	3101
1	3101
4	8
145	1
0	0
9	257
0	257
8	0
460	5954
429	0
1	7
0	207
18	36
0	207
0	36
0	204
0	137
1	0
0	0
0	2243
32	2243
1392	0
0	958
0	958
5	958
0	5
0	5
1	123
9	123
1	222
0	223
0	207
0	207
0	220
0	206
0	207
0	225
0	221
2	226
0	220
0	206
