w1118_1	w1118_2	w1118_3	Shn-RNAi_1	Shn-RNAi_2	Shn-RNAi, PucE69/+_1	Shn-RNAi, PucE69/+_2
5.755986200924426	6.081926436300013	5.378122204052864	5.612209316970445	6.098392742007199	5.729566139404166	5.68090388897335
7.913043468516059	7.9570351328702635	7.7924919783094895	8.716034015932484	8.058167299346106	8.219859049015923	8.50888485077217
12.939831422965097	12.822455054637414	13.118566708198484	13.065066172636582	13.243488257834256	13.28060736174547	13.190137486724804
8.846589944408	8.900990505110189	8.82276719276493	8.763515487314246	8.531342487342851	8.942192479917818	8.685550782098973
8.355819043597485	8.548503827397445	7.944164190699142	9.096460057202895	8.16936665273382	8.178782206366986	8.465533909562438
12.04671408456868	11.687354364060342	12.130559241375154	10.88160792680453	11.3908959846779	10.997372389060253	10.777847408618591
12.041821437646849	12.10902919831648	11.89566018845351	12.599243513948721	12.20932424711036	12.49754734536675	12.194274212397623
9.55168078047621	9.394487162523266	9.617870985755744	9.117973785800617	8.853714915928302	9.182492822493868	8.73632645592119
8.660520822867799	8.487357691320794	8.612567900287447	8.524464817456895	8.823140590986283	8.394006108383683	8.51637929971799
6.031694116999845	6.01290982048032	5.923908174021302	5.958345649140472	5.781662031911215	5.86671308580701	5.772633953964559
10.26148884310969	10.06168287133553	10.22382160443346	9.791040839053496	9.648249147685892	10.048126495095996	9.814983559253887
5.709104161238313	5.826634608243555	5.80459384368703	6.385220180768861	6.320410206505967	6.193975027771533	6.156338764318089
5.378122204052864	5.783187155255014	5.725964007674381	5.828653030624012	5.900101774593456	5.868716434291926	5.980740164236709
7.030351367566493	7.076889416165435	7.067499524630574	7.667921796657238	7.242719598952268	7.163377965847787	7.341834657357517
5.610923130741552	5.5803173654584555	5.623367855068548	5.734924511790475	5.781662031911215	5.378122204052864	5.378122204052864
6.1073156305056795	5.946795958711784	6.3126728050928564	5.921322501348625	6.209353163673313	5.9128422194422825	6.0932997089621965
5.378122204052864	5.378122204052864	5.866863835392319	5.921322501348625	5.378122204052864	5.378122204052864	5.606365899809792
12.324168876014905	12.372917122347713	12.174707807950824	12.655580322400033	12.376421464855758	12.380703846194628	12.603224812641633
7.447814718965128	7.315334808260445	7.454859589907117	7.556572053715623	7.375069493880222	7.495988046201494	7.499820146326677
8.636264405942551	8.734880676317813	8.80719848480453	8.60025582796693	8.811918983253188	8.785956300654405	8.674428953549455
8.621758859672456	8.716802988522781	8.445075212691318	8.983232233031242	8.516890939334559	8.72903699972115	9.049713093225973
8.448247344787788	8.494235620154244	8.196684643155546	8.633492059874385	8.356867629726802	8.213865840126628	8.618614401891262
7.235280604052593	7.206663034754759	7.341330190663687	7.741819114613472	7.6235679069590265	7.6870992351317025	7.6540698889581735
7.43484711194154	7.558863452472602	7.46768290898402	8.60345720048603	8.8909759661513	8.851134988383293	8.938514478669338
6.366631927068626	6.534770653618568	5.7218567248062975	6.963283019361217	7.0231321147260175	6.473518810880651	6.942492302618225
6.548931208805315	6.473310552478751	6.030317921283205	6.922285437773926	6.7406120875740925	6.664594020229252	6.897207595489166
7.2840477256545935	7.588061335392905	7.33904979706284	7.664285713896755	7.176827252823343	7.518526892417185	7.162714442630526
5.378122204052864	5.649367961929663	5.378122204052864	5.59549304271908	5.378122204052864	5.73814453974348	5.7177497845366165
9.555506314135153	9.522336352597199	9.507379641864961	9.551515078808583	9.50008205742385	9.5213692597112	9.488923569448172
7.34323451716388	7.669918013746268	7.574949374696961	7.903036147619801	7.284844683354103	7.730810199473992	7.733853040736066
13.632502194647843	13.662810016722982	13.469978256131919	13.878586878420302	13.418020488454893	13.769156335161144	13.768867257007773
6.751381747116412	7.138926264681763	6.913382025707525	6.983963247852241	6.402789464762139	6.885491956987715	6.637145239055841
8.09425036623937	7.934664393686039	8.060920351476794	7.562896689682689	8.556975789895278	8.036042669343573	7.695641363357068
5.378122204052864	6.065537026579793	5.378122204052864	5.378122204052864	5.613982268532064	5.378122204052864	5.378122204052864
7.779023582691885	7.754241186019849	7.913155685577458	8.087391366817613	7.676939182499501	8.036042669343573	8.05817746111917
9.287407013270242	9.143971542483685	9.356338402630957	8.818371910103664	9.006968708855112	9.131500304962119	9.03207459658742
5.378122204052864	6.262222649769039	6.105988761948461	6.042486677963978	5.880081396766553	6.41068114224317	6.270111226582652
5.378122204052864	5.871396382333926	6.022395725014004	5.378122204052864	6.3769223202317065	6.2165862508672705	5.378122204052864
7.674213676280763	7.2307332949041605	7.537240968672628	7.263897116154648	8.056998238882642	8.095179793542922	8.06708173106243
11.80249938968044	11.695436029505863	12.004533868211798	12.112589513318962	11.85942104111781	12.201955361952809	11.444006147185583
11.67512098960854	11.538093061013472	11.549390358579783	10.721941668628977	10.718173105756616	10.927994362947674	10.525544712127733
6.61626104412865	6.730101357689451	7.008720783157446	6.939970441278653	6.937330775779308	6.778791104916306	7.026971775002818
6.8736295854414085	7.222334232591838	6.525238257632873	7.281533137019362	7.185161820378591	6.917419807715441	7.259782387363656
7.861991912379878	8.031947266404378	7.921190730580677	8.347049069983548	7.8801449586226715	8.018538437273065	8.018787792014745
9.123074576993426	8.942673020665383	8.555116457373197	10.736168880386334	10.75437567347246	11.287154276432608	10.870542804419348
7.314062448447467	7.616791515224288	7.633353267482828	6.951226856814957	6.907907875614345	6.9303844053322825	6.719123173089431
9.750796333391767	9.434172764710196	9.890087781464754	9.361943192712586	9.594834371162174	9.493530197793332	9.018509138987785
8.571128923547201	8.5688455918614	8.458302288821319	8.763515487314246	8.713113141813308	8.61750876535946	8.590076855892129
7.942333558809906	8.253081627595646	8.09381577127784	8.055374640380302	7.870129844711638	8.648992860023084	8.644831883780393
7.5129731307912015	7.542681811979321	7.76471565622638	7.731492380951919	8.174822127115657	8.16614432564807	8.254288868320371
5.706997197657173	5.727764879440566	5.623367855068548	5.7897749352051004	5.70796739002258	5.378122204052864	5.378122204052864
7.663252118242955	7.836823638084033	7.46768290898402	8.025859421664093	7.77742084206493	7.850182313786761	8.046554353788682
8.608894833902692	8.640084179227609	8.739111518427054	8.4119358651619	8.115163844628189	8.064670130619419	8.077199109049008
7.764154525682471	7.725544332628228	7.992543382660316	7.6615967697610206	8.0094915174724	7.495896973575676	7.859193582671329
7.23786625017081	7.256148103234891	6.978189005762787	7.514166810845375	7.007753276449057	7.173916645200073	7.390534085981981
5.378122204052864	5.946795958711784	5.623367855068548	5.584471579072762	5.781662031911215	5.68801695575726	5.772633953964559
6.493597483248816	6.576191104326478	6.739705080400708	6.560363788246799	6.621506759495873	7.013516768669761	6.535847566655799
5.610923130741552	5.910492587534495	5.378122204052864	5.584471579072762	5.70796739002258	5.5974610979499575	5.700572684688043
10.448301461821046	10.380590831167344	10.317148141401024	10.57775216189225	10.09858049007607	10.48660756225657	10.446620885902322
9.247729470320262	9.362055918513077	9.192266475339665	9.852201360926946	9.161034953552253	9.103949099472516	9.48500580023259
6.208881480037633	6.270943150403642	6.24035359402236	6.58169499826516	6.299579302723236	6.344166012830492	6.516187438259023
8.624278436322966	8.51431388048141	8.545729553444842	8.389756565134249	8.643188676215948	8.341687041850973	8.40450613909524
7.464615570394156	7.547013398123794	7.2006368953025595	7.977059015751598	7.260997658996541	7.252679703480553	7.44921247469026
7.260115590320398	7.375384066679237	7.2654227347049005	7.850469396800101	7.594121169818705	7.649140526581502	7.949839863378985
5.60482966869296	6.458400000296246	5.640635260771795	5.818619647735042	5.8099464772388485	5.783901280662698	5.622441941893535
5.706997197657173	5.781528073321493	5.801886725902847	6.0568135392674645	5.70796739002258	6.2941306551351195	6.093299708962198
14.979108724840495	15.024741909420165	14.919002054190088	15.061540423972366	14.56749384326489	14.914529935925723	14.776335785268854
9.748177495857643	9.688300708204896	9.618636468268635	10.01268177559006	9.518376520834066	9.808325670044281	9.884744528287204
13.027314339169832	12.612140734305678	12.922422085009574	11.604035893175057	10.801113398041501	12.142132899563775	10.620139071788126
10.537488430709239	10.40388170217792	10.603295686120848	10.096294006495743	10.389344477528226	10.136150049306925	10.096806412049542
7.5628392297734734	7.7648188209837485	7.28450366646189	8.063613913732295	7.9254594770430975	7.732501421913596	8.269004705238858
9.014898500657216	9.235182359420007	8.959610048404562	9.832883020866623	8.76458239489254	9.209030003720375	9.16379349923174
8.829339905432997	9.111112123333692	9.168167041234138	9.301492334143079	8.433139057792593	9.108494236143342	9.139844627155178
5.610923130741552	5.781528073321493	5.378122204052864	5.584471579072762	5.781662031911215	5.68801695575726	5.772633953964559
7.793542109909128	8.032871897757799	7.374762972529506	9.018116447950359	9.051553957497271	8.625491802711856	9.240870393366743
12.607232056072544	12.59122968815873	12.66207098574587	12.251148418204217	12.045623497894088	12.368376003325906	12.168065017137582
8.688708286892588	8.930232787378701	8.637028573696544	9.398709427934145	8.799438302945545	8.741553419550547	8.978859483409359
6.513836521238448	6.477989174223458	6.216840304903468	6.350095795598967	6.472678458365198	6.430224804902057	6.449119824610462
5.378122204052864	5.5803173654584555	5.378122204052864	5.669696614016712	5.70796739002258	5.378122204052864	5.700572684688043
5.712800306563031	6.239051047426192	5.716553546401957	5.5881224682001065	6.002624600300453	6.320409581462951	5.822744313380092
5.378122204052864	5.727764879440566	5.378122204052864	5.378122204052864	5.378122204052864	5.378122204052864	5.772633953964559
9.489257673237535	9.586295049587472	9.286515728063055	9.97531988099278	9.328690225227826	9.394827457987219	9.63965689923797
7.639703961094842	7.6850116663217944	7.558907814748803	7.841503619951092	7.752853191122779	7.472479240499633	7.66029477133073
7.822668582045526	7.8632637847639035	7.860111965561473	7.771090762318981	7.884725743485551	7.874852088532139	7.762033776671177
7.965205876672002	7.858016952786199	7.812930161996232	7.441220470675261	8.123830366258233	7.5899729312335555	7.371277702610502
5.378122204052864	5.663836288037458	5.378122204052864	5.378122204052864	5.378122204052864	5.757301984557945	5.378122204052864
8.632290068621844	8.400855344000338	8.714866331624357	8.242788124690943	8.262479632574331	8.431053503357314	8.400981874591519
5.706997197657173	6.01290982048032	5.724536877385252	6.0568135392674645	5.843588898192139	5.955143679630443	6.019081840695407
8.592108142456418	8.705643387610131	8.360973496275815	9.50691899491124	8.790647461991837	9.10552012883089	9.14685075540657
8.649799356374373	8.84605969417684	8.416258387450679	9.462646403436121	9.187503112306924	9.373827131735665	9.618797298114831
5.78515823764429	5.786220758202297	6.007801747122333	5.8274800826086475	5.378122204052864	5.6916315944279	5.838481100868405
6.535204484226167	6.331184946296625	6.281996901228328	5.7897749352051004	5.9919113433700835	5.99440743211296	5.9782911308547195
5.610923130741552	6.01290982048032	5.623367855068548	5.669696614016712	5.781662031911215	5.8155451776648865	5.606365899809792
8.721185018442696	8.983168602215656	8.473256615396968	9.59268631628466	9.272853181917421	9.465115286612738	9.663954168585269
9.20851997839289	9.036834469783216	9.296814389559575	9.003803177559274	8.79773284837097	9.201621188476922	9.043741114551198
9.897072173215403	10.135633067074098	10.07496807999376	9.953718154983857	9.501407113089858	9.640209195008152	9.728988890830859
8.880473607645298	9.082926560080915	8.645698661076404	9.72967049012451	9.448345634591014	9.408782475057139	9.28992922010227
9.30825150807435	9.414007827031604	9.242126072810073	10.273752724276815	9.559151026738938	9.70227405164866	9.860601646346923
7.847577380957023	7.875547696708784	7.79201895939039	8.238793421440802	8.436204270950515	7.957141537074194	8.277629164428486
10.127972365798298	10.070692088867723	10.250962484197034	10.069148339350939	9.822539120582778	10.053447471704821	9.86714596307005
9.314476858678985	9.32781134949156	9.388982845839896	9.490727984349302	8.891425204800337	9.489445553515832	9.31749798797915
5.614028066632805	5.56681057031179	5.378122204052864	5.588350287040402	5.378122204052864	5.601583031223921	5.610654475076007
7.597118320062862	7.597764417567702	7.4467289565534855	7.655241425175523	7.44007989315749	7.204998780626727	7.885715959958125
5.8422256157108965	5.781528073321493	5.724536877385252	5.837977648871411	6.2093531636733115	5.9128422194422825	5.833196827976342
6.423113334845594	6.3702593637666745	6.216840304903468	6.446379300120063	6.517037170516593	6.5666313619387795	6.55429031702083
5.378122204052864	5.5803173654584555	5.378122204052864	5.669696614016712	5.611611386546266	5.5974610979499575	5.378122204052864
7.097440826245873	7.125045716458083	7.084483240322133	7.267028056473217	7.079620736480246	7.171506837831432	7.28980608073201
6.1752645221439275	6.1001840147220054	5.975299986711889	6.0257608884584	5.70796739002258	5.99440743211296	5.700572684688043
8.627269008484502	8.976662987852249	8.353821710085642	9.194706058781605	8.547394693904277	8.532821868364147	8.762749287894993
7.314062448447467	7.151787220903187	7.1371136595044256	7.616454668405657	7.161361414499374	7.204998780626727	7.227567605937588
5.786115376470561	5.917915605636301	5.850197743769139	5.8444081893976625	5.827703236204721	5.821667004163461	5.7781632133317204
6.513836521238448	6.768796383573776	6.5486514929172674	6.446379300120063	6.619718905125139	6.387208241354443	6.55429031702083
6.237372585956437	6.3702593637666745	6.501235869276515	6.74256508656582	6.619718905125139	6.5666313619387795	6.426572186598556
6.322097219606446	6.310943505007665	6.022395725014004	6.409119555433563	6.619718905125139	6.471274070636711	6.593324563050263
8.303729908845103	8.417910427778004	8.44565077048475	8.500737941557336	8.290689725758547	8.13237393594948	8.459744618652138
11.805512486672104	11.649428503917989	11.982338557168632	12.385043904800236	11.498713438630308	12.572279658692182	12.472515408429784
7.755837311377834	8.229847158021531	7.906819497599675	8.274417083236465	7.679403138432381	8.407295643736113	8.877946758748587
12.030470331560762	11.940818317693129	12.277331007000186	11.52951108306331	11.513317124313696	11.807475227707043	11.531063226819024
12.796393535394904	12.620700435264776	12.86900192690621	12.565087407450546	12.30019278519218	12.881707611557847	12.507266287556314
11.644261948970403	11.692080543133773	11.792463924700568	11.26557624423678	10.626563940825774	10.88392887298456	10.834243382056114
6.779066351314221	6.799513694801835	6.776583196474506	6.614146410578873	6.8319296795824	6.530543405139729	6.817223254483756
9.549586554366003	9.568370671440162	9.581933371802448	9.804618843010191	9.721502318160647	9.887563256505633	9.802160990574778
10.068854547577466	10.438612312617225	9.792165771161514	11.020232265367337	10.677746192935556	10.376522195823954	10.484580560490665
9.594967494202367	9.758005985441358	9.392546654628175	10.133274294630699	9.563504705927263	9.853354216389482	9.773152119559386
5.8422256157108965	5.781528073321493	5.801886725902847	6.193334530195235	6.14432703899274	5.955143679630443	6.057279028003791
6.655334647056857	8.23882564254146	6.502032353741429	6.963447982975513	6.517843782504538	6.7344695238761645	6.594179478585681
5.610923130741552	5.727764879440566	5.623367855068548	5.584471579072762	5.378122204052864	5.5974610979499575	5.378122204052864
8.663563036803229	8.883366681682618	8.521893467704574	9.310778424357178	9.238563215676242	8.974872275392324	9.236801132314056
9.220684556334271	9.21966079447192	9.220522326971599	9.235289753876167	9.185146994666173	9.235959814877155	9.329048174823242
11.80069818479574	11.682498166433643	11.7787513877943	11.119029718561684	10.941483359774542	11.167771943428301	10.968467813590495
10.974437156724905	10.789679739111426	11.137911501433221	10.757609552958995	11.045002144358817	11.012890067442948	10.828069506977013
11.92262740817342	11.797632785116832	12.052313659542289	11.480872851394505	10.923236008984041	11.484786644337513	10.875508646562517
8.249425149042969	8.306701643754105	8.468289524927568	8.305348664146397	8.483099086719946	8.194859201825691	8.257226157984956
6.206963093617366	6.331184946296625	6.571511194475994	6.446379300120063	6.559414610702404	6.653487597451985	6.649144177558954
6.918541032703655	6.877240526393355	6.864449535716397	6.9734147721508615	7.29772397642323	7.376742917619587	7.171934316334274
5.378122204052864	5.781528073321493	5.378122204052864	5.378122204052864	5.611611386546266	5.378122204052864	5.378122204052864
9.067330002435371	9.154833440629616	9.29753026211589	9.446747387008195	9.059281808992411	9.201718734015245	9.240880193603447
9.76193838660102	9.546908778456288	9.936117502447658	9.42585138369716	8.751481421769908	9.417188324770997	9.094270750128723
12.907205742817128	12.711302120494185	13.595590198830006	11.575016558882965	11.200996308029326	11.864226301116929	11.54294348794366
13.036369606731379	12.833037471182982	13.278013770073583	12.690326960031433	13.354442983329712	13.09561612265271	12.582862161167839
6.374083761674472	6.268889881298012	6.1069697147390904	5.734924511790475	6.072628935376028	5.9128422194422825	5.934334844010137
10.62272838904081	10.57553942023258	10.887823891994874	11.666807768165569	11.74997328794087	11.524523896069892	11.69223522999118
7.30288741948545	7.629558921307607	7.25261731773397	7.972620772630924	7.54118799697368	7.495285757607942	7.776522080871899
6.61626104412865	6.494764731678253	6.678533405345132	6.549886948283924	6.830805112416428	6.778791104916306	6.5136188397639625
8.23971784410348	8.26360555309998	8.138388214160022	8.461283308885788	8.401948693750509	8.44596287481178	8.419451850572262
6.169707229116654	6.34714636872886	6.540533671423525	6.444543758732637	6.293473189499983	6.576462812067168	6.390096374673688
7.639344739599921	7.713631442418797	7.82183660834356	7.861408996718263	7.698310300015194	7.666163932375724	7.999844671964981
10.382949538438904	10.517069868450248	10.288748091644724	11.38925333775986	10.704472083766701	10.771032846957596	10.473498164215625
9.340086138168846	9.149241142071267	10.149440022144454	8.766367984783113	8.386121776626785	8.933631082960707	7.9117295601204605
9.519771595534728	9.603688145862755	9.545675152284378	9.857572075331618	9.59901948493491	9.640462502224368	9.774230627697666
9.575018171802714	9.501726282296254	9.455536778257247	9.607699540950097	10.022551868987467	9.773189480393254	9.847274203966315
9.39948197610938	9.282838578116701	9.304213333938279	9.297572789411657	9.337852636098907	9.538188138570282	9.38339945959263
6.989674977611086	6.9655334891119844	6.525238257632873	7.174952114332308	7.242719598952268	6.917419807715441	7.301478956646044
6.197375975668495	6.541881843820923	6.054984562383448	6.361786302258758	6.232358855425797	6.079284737828095	6.382028250469081
10.886468470204331	10.780212836099166	10.84704269533834	10.63740290789444	10.487561548463667	10.30185614709547	10.671407918558385
5.9826209438693265	6.202939969387737	6.10846041055778	5.882488079490213	5.9931743299752585	6.190542547135525	6.357232690896969
7.588613415025914	7.552266212607373	7.253175837658913	6.769272797503362	6.8929054952193045	7.284250798378075	7.4647863506510586
13.046798941404463	13.20876871365026	13.140812101336772	13.389898335658394	12.56854057861899	12.209884270540526	12.736651774780157
11.220216791969852	11.280580355683	11.316718495841313	11.315578703435156	10.630382275076897	10.778389208888754	11.051333582932822
9.034126870669633	8.92303093137416	9.132831991084057	8.90316871895783	8.512200024155879	8.934461108175771	8.818455008097086
