UniqueCount	AmbigCount
0	474
0	2074
0	2070
0	2072
19	2077
0	2071
0	2060
0	2011
0	2069
0	2059
3	17868
123	17881
0	17881
1	0
0	0
0	0
46	0
0	1006
38	1005
0	123
0	1088
15	123
0	0
0	0
1	44
1	44
0	3872
3	3872
0	0
447	0
0	0
0	0
0	0
0	0
0	0
0	246
0	246
31	0
0	0
0	113
8	113
6	259
0	259
737	39721
14	38087
0	28239
0	39547
0	39725
0	39072
16	28173
0	28044
0	37451
104	0
5	724
7	721
0	725
0	318
0	315
5	1088
0	1075
2	638
0	1108
0	1108
1	1108
0	1029
0	1086
0	1104
91	0
121	928
0	927
1	928
149	0
208	0
0	0
173	243
0	243
292	0
0	23
0	23
0	140
1	89
0	142
1	142
0	1140
8	1140
0	0
0	0
6	361
4	361
272	0
31	1516
0	1516
0	0
0	0
0	2792
0	2792
0	0
0	0
0	0
0	0
379	0
50	0
3	170
0	168
1	171
1	156
0	169
97	0
270	0
0	0
0	2518
44	2518
0	4
2	4
0	4
0	0
0	0
13360	0
0	22
0	22
0	22
0	11
0	22
0	22
0	24
0	11
0	22
0	0
0	2
0	2
0	0
0	0
3	0
0	1
0	1
0	0
0	0
0	33
0	33
0	0
0	0
886	0
158	0
149	0
38	1795
0	1795
55	1708
0	0
0	0
12	0
0	171
0	171
1687	0
1	0
0	16
0	17
0	17
0	2
0	16
0	16
0	17
0	16
5	0
0	0
0	64
0	64
0	0
4	99
0	99
4	0
0	0
0	0
0	1
0	1
16	76
0	76
18	0
0	93
0	94
0	94
0	93
57	0
9	247
0	247
306	0
35	0
233	0
109	0
0	0
1	172
1	172
453	0
86	0
33	0
0	0
0	0
0	0
0	72
0	72
0	56
0	346
0	362
729	0
0	0
1742	0
18	0
0	0
0	0
0	2
0	2
0	1
0	1
0	0
726	42
0	247
0	259
0	254
0	230
0	259
1	0
0	0
0	0
1	3454
0	3454
0	3454
2	3454
0	3454
0	151
5	151
0	0
0	0
0	0
0	0
0	3344
10	3343
1	3344
0	3343
0	4
0	4
215	0
4	1589
0	1589
20	0
3811	0
1	0
7	108
1	108
4	0
0	0
0	54
0	54
233	0
0	0
0	213
4	211
4	213
0	0
0	0
0	1362
11	1448
33	1492
0	1298
0	1297
19	302
0	1328
0	0
0	0
11	0
8	0
0	15
0	21
0	21
0	13
0	15
0	20
0	3
0	3
323	0
1	0
0	100
0	315
5	316
265	0
0	153
0	147
0	97
0	136
0	733
0	717
0	738
0	717
34	0
1	1450
0	1450
0	322
0	322
2	119
6	78
0	119
0	78
14	119
375	0
61	336
0	336
2	336
0	0
1494	0
211	356
5	359
0	147
11	147
0	0
435	78
8	78
0	767
0	762
1	752
0	265
26	265
0	265
40	189
0	189
5	0
0	663
0	661
0	617
0	665
0	664
0	413
4	0
2	0
0	199
10	199
480	0
0	0
0	6550
199	6551
0	6539
1	6551
3	6550
0	6539
41	0
39	0
0	134
2	134
0	60
0	76
0	16
0	187
0	187
0	48
2	188
0	169
0	190
0	169
0	172
0	190
0	172
37	0
0	0
0	0
2880	0
0	26
0	26
0	26
11	0
0	0
2	0
1	326
0	725
0	732
0	735
0	319
0	310
0	321
0	735
0	327
0	328
0	315
0	4
0	4
0	1172
28	812
0	1171
0	118
0	99
0	99
0	118
0	119
0	106
0	100
0	118
0	111
0	119
0	120
0	127
0	107
0	118
0	119
0	124
0	127
0	118
0	119
0	120
6	6980
0	6980
0	1
0	1
13	0
0	35
0	71
0	4
0	38
0	37
0	38
0	38
0	38
0	38
0	35
0	35
0	37
0	38
0	44
0	37
0	40
0	72
0	37
0	34
0	38
0	41
1	174
1	174
1133	0
0	0
0	0
0	0
282	0
1	37
0	37
0	37
6	750
0	750
161	399
0	0
0	14
19	14
210	629
0	629
0	626
0	0
0	0
221	0
49	1287
0	1287
0	0
0	1
0	29
8	29
1	11
37	11
0	9
0	67
0	312
1	311
0	310
0	310
4	312
0	303
0	310
0	311
0	2
0	2
4	528
3	749
0	753
167	341
0	754
0	754
0	192
6	192
0	5134
0	5134
0	0
0	0
0	0
0	601
0	601
13168	0
2729	0
0	0
44	0
110	0
47	206
2	206
1	11
0	132
0	132
0	62
305	0
0	0
0	0
0	689
0	1378
3	1378
10	144
35	1893
0	700
0	1378
2	0
0	0
156	0
5	0
160	0
0	1751
35	1751
241	0
0	0
209	0
0	47
0	47
67	55
0	28
0	31
4	1072
0	1062
9	1061
0	420
0	417
0	398
4	369
22	398
0	2
0	2
0	0
0	0
112	0
0	467
0	492
0	458
0	473
0	483
0	482
0	47
1	47
0	1193
49	1626
1	1610
0	1621
0	1627
5	844
1	1630
3	848
0	846
0	288
16	288
18	0
2	1293
14	1335
2	1317
2	1342
78	1320
0	0
0	768
10	768
0	0
0	0
0	847
0	847
0	847
1	849
0	847
0	847
0	703
254	0
0	0
64	0
0	112
3	112
0	0
0	0
0	0
0	9
0	9
0	8
0	9
0	1
221	0
0	0
8	4885
2	4874
0	4910
449	0
0	0
0	0
0	1826
0	1826
0	0
0	0
0	1128
0	1128
0	1128
0	1128
0	1138
1	1138
0	399
0	398
0	389
0	399
0	399
0	399
0	400
0	379
0	399
0	378
0	399
1	1588
0	1594
30	1605
0	1599
53	0
0	0
0	0
0	0
1	0
1	655
2	655
0	3988
3	3988
0	1525
0	1527
5	1527
7	1525
4	0
0	2072
0	2118
0	2117
51	0
294	0
293	0
66	0
32	0
151	0
0	665
7	665
0	626
0	298
0	300
0	300
0	300
1	0
383	0
1	2280
3	2288
1	2343
41	2346
0	2303
0	2284
0	2283
0	2282
0	2287
406	0
305	0
0	0
1	4
0	0
0	0
0	0
0	93
0	93
0	1635
0	1628
55	309
2	217
0	0
0	0
0	829
0	829
0	12
3	124
0	0
0	0
1	0
0	950
28	950
0	839
139	0
0	11
3	11
0	11
5	0
0	34
20	0
42	0
1576	0
437	0
859	0
0	0
0	0
0	1356
3	1377
1	1356
3	1378
38	1313
1	6
0	6
0	6
0	6
0	0
0	376
0	341
13	341
0	376
0	261
102	261
0	0
7	1943
1	1943
0	473
3	463
1	466
37	0
11106	0
0	1090
333	1094
0	1068
42	0
4	781
0	861
14	880
0	880
0	880
0	0
499	0
104	1150
0	1149
0	1149
0	0
163	507
0	507
67	0
0	13
0	0
49	0
104	0
3	0
62	0
0	0
0	3
0	3
0	132
22	132
0	132
0	709
166	709
0	0
123	0
0	0
44	32
0	0
0	0
0	0
0	770
2	646
0	770
1	891
12	891
0	854
0	0
0	0
0	413
0	413
1	413
0	413
596	1922
2	1925
6	907
0	96
0	84
0	96
0	96
5	0
1439	0
5	0
0	95
8	95
5341	0
7	2099
5	1668
0	1680
12	1726
0	2123
0	2106
0	36
1	36
7	1411
0	1411
0	1409
6	1408
0	1406
0	1409
0	0
0	0
0	0
0	18
0	11
0	18
0	18
0	18
0	0
0	0
0	86
0	86
15	0
0	2073
78	2073
0	0
0	64
0	64
0	1407
0	1407
3	1449
9	1454
0	1443
1	1436
0	1414
0	0
0	0
0	0
0	0
12	10
35	788
2	709
0	791
0	792
0	739
0	740
0	0
2	9
2677	0
0	425
1	423
150	425
1	0
0	0
1	0
1	0
0	44
1	44
1883	0
0	3
0	3
1	0
0	0
2	0
10	0
0	2213
565	2126
0	2209
47	222
0	222
0	0
58	0
0	100
9	100
0	333
0	395
0	335
0	395
56	0
698	0
28	0
10	425
163	433
2	423
1	432
6	1012
4	978
1	851
0	1012
0	876
0	0
0	1059
3	1059
12	733
4	733
0	45
0	22
0	19
0	46
0	20
0	19
0	20
0	21
0	23
0	21
0	20
44	1458
0	1458
1192	0
116	0
0	0
4	0
20	0
387	0
0	0
0	8595
0	8578
0	8597
0	8576
4	444
0	444
0	0
0	0
3	172
1	172
5813	0
0	0
1893	0
0	0
138	0
2199	0
1	337
0	337
0	238
0	842
0	732
0	766
0	828
0	732
3	809
9	809
1	187
162	186
1	186
1	187
0	0
0	0
223	0
697	0
0	465
34	465
2	0
0	3
0	3
655	0
150	0
0	751
0	997
0	752
0	839
0	751
26	879
0	670
0	752
1	851
0	730
0	599
3	915
0	741
0	992
13	0
2	626
1	626
0	620
21	623
0	625
0	621
0	97
1	97
0	0
0	12
0	15
0	15
0	12
0	12
0	12
0	12
0	15
0	15
0	12
0	12
0	12
0	13
0	13
0	432
1	414
1	432
0	668
0	631
2	668
0	668
0	1291
0	1682
0	1706
5	31
1	1706
0	19
0	19
0	2890
0	3112
18	3112
1	170
1	170
0	0
282	0
0	2
0	2
0	0
0	28
0	30
0	30
0	28
0	0
0	49
0	52
0	49
0	51
0	49
0	50
0	49
0	50
802	0
5	0
0	100
0	100
0	435
0	439
37	439
18	2
0	1769
5	1769
0	1769
2	1686
0	0
0	328
0	327
0	272
0	272
0	328
0	327
0	328
0	273
0	53
0	83
0	83
0	83
2	68
0	68
86	0
0	0
62	0
75	105
0	0
0	21
0	21
0	6
2	9735
0	9735
1316	0
68	0
0	22
0	22
0	0
0	0
8	10784
57	10657
59	7740
50	8048
0	0
1022	0
0	69
0	69
0	69
0	2462
0	2495
0	2462
15	0
186	0
0	0
923	539
0	539
1108	0
59	0
20	0
190	0
4	1394
0	1394
5	0
1	0
0	71
0	18
0	19
0	21
0	20
0	21
0	70
0	82
0	70
0	0
0	0
0	0
0	14
0	14
0	0
0	231
2	487
34	487
0	518
4	520
4	520
0	0
0	0
0	4
0	4
0	0
455	0
2	723
2356	0
94	431
235	427
0	431
7143	1
0	23
0	23
0	0
0	0
0	0
1	213
7	213
0	162
0	147
0	158
4	0
3097	0
95	0
0	176
0	176
2	46
0	46
0	0
0	0
94	0
27801	0
0	0
0	1985
1	1989
16	1989
0	1905
14	0
0	107
2	107
0	0
0	592
4	124
0	124
0	0
0	0
0	270
1	260
0	270
0	269
38	270
0	382
0	382
2	438
0	409
56	438
0	1063
0	977
0	1065
31	0
216	0
0	19
0	19
0	12
0	12
0	0
2	685
0	543
0	699
1452	0
0	0
0	0
0	0
0	0
44	901
0	846
0	927
9	308
0	308
0	293
0	296
0	296
9	9
0	9
0	29
0	29
0	0
492	0
0	446
0	446
0	446
0	446
0	0
0	0
0	0
7009	34
0	0
2	0
134	0
0	0
0	0
0	0
0	0
19	0
0	0
4	19321
0	19321
5	19310
1	4974
1	4974
1	4974
6	4974
0	282
0	233
3	282
2	370
0	370
22	0
143	0
0	5
0	5
0	0
0	0
7	0
0	0
0	0
0	0
0	1465
0	1467
53	1454
1	1467
1	1467
0	1461
3	1463
0	1461
0	1461
0	0
0	0
235	0
1	191
0	191
1	483
0	483
0	220
25	220
0	1
93	0
19	0
0	86
0	86
190	143
13	143
0	2754
0	2754
192	0
462	0
268	4753
0	4753
0	0
46	0
0	182
0	182
2	0
0	15
0	15
0	8
1	8
35	285
0	292
40	43
1	1205
17	1205
2	0
1292	0
0	0
0	0
0	0
14	827
7	825
0	826
0	0
0	0
116	0
3	44
0	44
0	0
0	218
0	382
0	393
0	228
0	1
0	1
25	0
0	0
0	3720
6	3720
24	1470
22	1418
1	1417
2	1626
0	1677
12	654
0	654
98	0
438	0
171	2433
741	0
8	1716
15	1734
0	1747
0	2114
1	2045
0	2114
71	2051
0	0
0	0
275	0
0	1103
6	1090
0	1103
0	1061
35847	0
2	202
3	202
8	0
2340	0
0	1
0	1
0	1
174	0
90	0
0	843
0	835
0	836
0	1688
2	1698
0	1687
0	0
0	0
478	0
1171	2897
0	2897
0	3261
65	3261
335	0
1241	0
0	0
1	0
0	0
0	0
5314	0
4	274
4	290
0	290
0	0
0	1387
6	689
0	690
0	1018
0	1020
2	1016
0	675
0	1401
0	1021
0	1003
0	235
0	235
513	0
610	0
0	67
0	71
0	70
0	74
0	0
0	0
31	0
0	0
0	936
0	936
0	936
0	321
0	347
2	188
7	347
0	0
37	399
0	393
0	399
0	0
0	302
20	304
0	303
0	301
1	300
0	0
0	3565
0	3572
0	3572
0	3565
0	3
0	2
0	3
12	0
142	0
0	0
251	0
0	174
0	174
0	184
0	187
0	183
0	182
0	165
0	145
0	297
0	182
0	187
0	155
0	192
0	159
0	151
0	188
0	306
0	183
0	183
0	196
0	183
0	206
0	186
0	184
0	148
1	183
0	2059
7	1502
0	2059
6	1489
6	2061
0	2061
0	2059
0	2059
0	1
0	1
0	1
40	0
1	0
13	0
1	0
0	2601
0	1566
0	2615
0	1580
5	1330
0	1577
0	2615
0	2609
0	1577
0	1580
4	1568
0	1576
0	1577
27	1565
0	1577
0	1577
75	0
0	0
0	388
0	179
8	0
0	307
0	306
0	307
0	0
234	0
919	0
53	0
9	56
0	56
679	0
0	0
0	0
0	0
0	0
0	0
765	0
0	0
0	0
11	669
2	669
275	0
1	292
0	292
261	29
0	177
0	177
0	207
1	215
0	218
0	218
0	1
0	1
46	0
194	0
0	7
0	7
37	668
0	668
0	0
0	0
0	0
0	0
803	0
0	366
0	367
0	366
0	366
420	0
946	0
3	0
34	0
0	309
1	257
9	307
0	255
203	0
0	33
0	34
0	0
0	270
4	272
846	0
0	0
0	825
79	825
0	0
0	0
0	0
7	1303
0	1265
0	1303
0	0
0	0
0	0
0	0
0	0
0	30217
0	30217
0	0
0	0
0	1261
2	1261
0	11
0	13
0	11
2	13
0	0
1	1378
29	1370
3	1378
1	1369
39	1370
1	0
0	19
0	19
0	19
300	6
0	466
0	458
0	479
0	471
1986	0
0	0
0	0
206	0
0	0
3624	0
1	931
67	932
73	896
0	931
14	931
0	1280
0	262
0	263
0	150
300	0
0	0
0	0
0	69
0	69
0	69
0	69
0	1
1	112
0	112
0	0
0	183
0	183
4	183
0	0
0	226
0	226
0	224
4	76
68	76
22244	0
0	163
0	169
3	169
0	87
0	169
0	169
0	165
0	150
0	132
0	0
1	0
9	145
6	473
1	82
0	385
0	386
0	378
97	227
0	0
0	630
2	630
0	0
1	0
38	302
0	6302
35	6302
0	5850
3	5850
79	0
0	0
0	512
0	508
1	512
47	531
5	528
0	506
764	0
0	0
4125	0
0	0
0	6056
42	6056
6	215
0	215
74	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
4	819
163	819
1	550
0	550
48	0
0	0
2	1102
53	1102
251	461
1	461
0	882
0	892
0	882
0	887
0	892
23	0
0	0
0	0
0	0
0	3733
1	3673
11	3604
2	3515
8	3660
0	34
0	34
7	1575
8	1575
18	1575
254	0
1	11
0	11
0	1067
23	1067
0	0
0	10
2	10
0	173
13	189
0	189
0	227
15	224
0	214
0	0
0	183
1	183
0	1
0	1
3	74
0	38
0	74
0	55
0	0
0	450
0	448
0	444
0	190
0	0
0	0
0	0
227	0
0	0
0	212
18	212
0	0
0	3
0	3
0	3
0	0
5	910
4	910
0	224
0	224
0	32
1	32
0	0
0	0
0	0
0	0
0	32886
0	33105
242	0
5	0
1	0
0	1
0	0
0	1
0	133
0	133
0	132
0	133
0	129
0	132
2	148
0	148
95	0
0	1453
2	1453
63	1451
167	0
332	0
0	0
0	0
0	1
0	1
206	0
0	154
64	154
0	66
0	0
112	413
0	413
0	853
0	852
1	853
0	17
0	17
0	17
0	17
0	5
2	5
60	0
1	0
0	242
0	176
0	0
2	0
0	0
0	4
0	1
0	4
0	1
92	2110
0	2110
19	31
0	31
7	3531
18	3553
0	3559
908	0
731	0
0	1170
0	511
0	509
1	484
336	512
2	0
1	325
0	325
0	8
0	8
0	8
0	8
0	8
0	47
0	47
0	47
158	240
2	172
0	237
0	230
0	3
0	4
0	3
0	44
0	48
0	44
0	48
112	0
0	118
0	151
0	151
0	682
22	682
3	682
8815	0
0	0
197	175
0	175
0	175
44	0
6	0
0	1580
3	1638
0	724
1	629
0	1715
2	1580
0	312
0	249
0	319
15	0
1	0
0	0
0	0
3108	0
0	713
0	781
0	711
0	781
1	0
0	30398
0	30398
6	30391
0	329
0	329
293	0
34	0
0	0
0	0
12	18731
0	18735
8	18732
0	18730
1	18734
0	0
2583	0
0	384
0	175
10	9
14	1611
44	1611
1	5763
0	5763
0	5763
28	871
3	871
0	1123
0	1125
0	1125
2	1121
32	0
0	276
0	282
1	281
1	261
0	261
0	251
3	251
21	218
193	0
1	637
0	646
3	627
0	624
2	627
0	624
0	636
136	0
269	0
0	8
1	8
0	0
0	0
0	70
0	70
0	12
0	10
0	10
0	0
238	0
0	387
35	387
0	0
0	0
0	0
0	0
0	0
0	0
23	3155
2	3155
0	0
130	0
0	3
0	3
7	1802
16	1802
6	163
1	163
30	247
0	247
1167	0
0	2
0	2
4	2991
0	2991
1	19
0	24
234	24
0	0
0	0
2	0
0	480
3	480
7	467
0	387
0	472
0	466
0	0
0	0
0	0
1010	0
0	96
0	97
0	97
0	97
0	0
0	0
0	0
142	20
0	0
0	0
0	0
326	0
0	4
0	4
0	4
0	4
0	3
0	3
0	4
0	4
1	1315
0	1315
0	0
0	0
0	0
3	162
0	162
0	163
361	0
0	447
109	426
1106	447
0	426
1	1
0	1
0	0
266	0
45	2080
47	3211
0	0
250	0
0	0
2	0
3590	0
285	98
0	98
25	157
0	157
0	1252
41	1252
0	318
7	318
307	0
3	1124
7	1124
0	67
0	67
0	187
2	187
535	5193
0	5193
0	1121
0	1121
0	1121
2	1121
12	412
0	412
0	412
1	1
0	0
0	303802
0	0
0	1472
9	1458
2	1446
20	1472
32	3578
0	3578
549	0
0	15395
0	1730
0	59
0	13
0	13
2	59
4127	0
0	90
0	82
0	89
0	87
0	90
16	397
0	397
0	73
43	74
14	0
0	99
0	350
17	350
1	350
1354	1705
0	981
0	1705
0	21
1	21
0	644
0	357
49	644
0	560
5	560
128	0
1	357
6	356
0	357
0	1006
0	966
0	1016
0	1018
0	1035
0	842
0	722
0	919
1	917
0	83
9	83
0	205
44	205
0	0
357	0
0	2
1	83
501	0
0	145
55	145
0	145
11285	0
55	1502
44	1502
0	0
0	195
0	192
0	192
0	175
0	191
0	189
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3951	0
205	0
0	9
0	9
249	0
0	0
0	387
0	315
0	387
0	387
0	10107
19	10107
0	10107
0	906
0	901
0	902
0	896
0	907
0	900
0	900
0	906
0	902
0	0
0	0
0	0
0	13
0	13
0	29
0	29
0	29
0	29
0	29
0	29
35	29
2956	0
0	1
0	7
0	8
0	25
0	24
12	25
1549	0
107	0
248	0
1	6
0	6
0	4
0	6224
0	5763
12	6224
18	473
0	473
649	0
216	0
1	2555
0	2558
0	2553
4	2567
7	2562
5	253
0	253
1	4
1	2739
0	2742
26	2742
1413	0
0	1
1	1
0	18
0	18
6	312
0	287
0	296
3	43
0	43
0	313
0	304
10	0
431	0
1	5
0	5
0	2
0	2
15	45
0	713
7	713
0	0
0	0
0	9
0	9
257	0
0	3682
15	3682
0	3682
0	3683
1	3683
1	4794
357	4793
3	4794
0	1
0	1
0	0
839	0
3	279
0	279
294	0
0	4
0	4
0	4
0	4
0	0
5424	0
0	17
0	17
136	0
0	528
51	528
0	524
0	0
0	0
426	0
0	272
0	272
0	270
235	0
0	109
8	109
0	0
0	92
6	92
10590	0
0	816
0	816
0	1024
0	986
6	1024
2	746
4	363
0	363
0	0
0	0
0	0
0	212
0	212
0	315
0	314
0	310
43	315
0	0
1313	0
0	5364
0	5134
0	5470
0	5150
0	5157
72	5477
0	4619
0	4620
22	4667
1	4650
0	4603
125	0
0	993
5	691
0	1006
0	987
2	0
0	576
0	583
0	574
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	362
1	362
0	2
0	2
0	0
0	0
3	231
4	231
0	0
0	0
0	0
0	0
0	47
0	58
0	36
0	57
0	55
0	35
89	0
0	0
12	0
8	1217
15	1217
0	0
2	291
0	292
0	286
0	0
45	0
0	135
0	135
0	488
0	488
42	488
34	6024
0	6024
0	0
0	741
7	741
3	12
0	12
0	12
60	4616
2142	0
0	109
0	109
1	0
581	0
0	11
1	12
0	12
36	0
0	10
4	10
0	61
0	53
0	53
0	53
0	53
5	61
0	0
764	57
0	0
0	4
0	3
0	3
0	4
0	259
0	270
0	145
0	270
0	260
0	246
63	260
0	245
0	246
0	296
2	294
0	296
0	1905
36	1905
9	253
0	253
0	840
3	840
3	495
0	495
0	495
0	11
0	11
2	883
0	910
2	895
0	935
482	0
8	0
0	0
0	0
63	0
456	0
0	1313
0	1313
15	1301
34	1305
0	0
0	653
0	653
0	540
41	540
0	0
155	0
0	245
0	245
11	60
0	60
96	0
3978	0
0	1
0	1
0	5
0	10
0	10
0	0
1	98
0	53
0	98
0	39
62	69
189	0
0	7
0	274
0	274
0	274
0	0
0	185
0	185
0	1
0	0
0	0
0	0
6	7
0	7
0	127
4	127
9	10
0	10
0	10
1	87
0	87
0	0
2	167
4	167
343	0
0	46
0	46
0	46
0	40
1	46
26	1
37	121
9	121
7	0
0	75
0	75
0	75
0	0
254	0
209	0
0	0
0	204
1	204
0	0
1843	0
213	0
3	1
294	0
0	0
0	0
35	0
0	0
0	72
0	72
0	39
0	39
0	0
0	0
19	2005
210	2005
29	0
196	0
4	0
93	0
0	0
0	0
0	0
0	128
0	126
0	126
0	126
0	128
0	128
82	0
0	1
0	0
0	64
1	64
0	2126
250	0
114	0
163	0
176	0
0	319
0	319
10	318
383	0
0	0
3	5366
0	5861
61	5856
24	5862
48	0
0	1147
65	1147
0	0
0	2
0	0
477	0
0	419
0	422
0	422
1	423
0	422
0	420
0	420
2	0
19	258
1	258
0	256
34	0
0	0
0	0
1556	0
0	8
0	3
0	30
0	29
0	3035
0	2959
0	2979
0	3041
0	2966
0	3034
0	2963
0	3045
0	2970
0	2978
0	2982
0	2973
0	2142
73	3038
0	2963
0	2977
1	2960
0	3041
0	2975
0	2978
17	3039
0	3031
0	148
87	552
0	551
0	148
0	0
0	0
0	0
0	166
0	164
2	166
0	508
4	508
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	268
0	212
0	185
0	212
0	0
0	185
0	241
0	0
2	237
0	267
0	0
0	0
456	0
0	0
0	0
0	0
0	163
39	206
11	192
3	1103
13	1103
0	42
18	85
0	88
0	0
1	0
91	29886
144	30160
1	30160
0	30160
0	0
4	597
30	598
0	598
13437	0
8	0
0	0
0	1
0	0
0	0
0	0
0	5
0	5
686	0
22	0
0	0
0	0
0	38
0	38
0	38
1	151
0	151
1	0
0	53
0	53
3	27
5	27
6	709
0	709
0	180
0	181
0	0
0	0
8	0
0	0
0	0
0	0
9574	0
0	100
0	106
0	106
0	0
0	0
0	762
28	762
0	947
40	947
4	947
20	947
0	947
649	0
0	0
0	0
742	909
0	909
1477	0
7	2122
16	2122
1240	0
374	0
0	3
0	3
0	3
47	875
1	875
4	22
0	22
0	22
0	22
4	247
1	249
0	249
0	247
0	249
0	28
0	28
0	28
0	28
604	0
0	0
0	0
5	0
273	0
486	1
0	318
0	318
0	318
0	318
0	318
0	318
22	1436
29	1677
7	1669
0	1671
0	603
318	603
1	0
0	0
0	291
151	291
0	164
464	165
1	165
5516	0
309	0
879	0
477	0
776	0
1	0
0	144
0	144
0	292
128	292
276	0
0	241
1	241
0	670
0	670
0	84
0	83
1	84
3	0
10	31
0	34
52	0
263	0
0	254
160	254
0	250
0	249
5	0
0	162
0	165
0	162
0	165
1	0
0	0
0	403
0	596
0	555
0	1506
0	1648
0	1552
2	596
0	494
8	195
5	195
0	195
0	178
0	247
0	322
0	318
0	178
0	191
0	190
1	276
166	673
1	673
51	0
1	0
0	23
1	23
0	22
0	14
0	22
0	23
0	382
0	351
0	392
0	402
0	405
78	0
1	55
3	55
0	55
1	55
152	1819
0	1819
91	0
0	0
0	0
1757	0
0	3390
0	3390
0	0
206	0
1	0
